bill_id,date,hour,outlet,item_name,quantity,price,payment_mode
B19834,25-03-2026,8,Karol Bagh,Filter Coffee,1,60,Cash
B18503,14-03-2026,16,Connaught Place,Elaichi Chai,1,40,UPI
B28791,08-06-2026,10,Karol Bagh,Filter Coffee,1,60,UPI
B21764,10-04-2026,8,Noida Sec 18,Aloo Patty,1,30,UPI
B16879,28-02-2026,19,Karol Bagh,Bun Maska,1,40,UPI
B21744,10-04-2026,11,Karol Bagh,Masala Chai,1,30,UPI
B30466,23-06-2026,16,Connaught Place,Iced Tea,1,80,Cash
B26008,15-05-2026,8,Noida Sec 18,Vada Pav,1,35,Cash
B18097,10-03-2026,15,Noida Sec 18,Green Tea,1,40,UPI
B20177,28-03-2026,14,Connaught Place,Filter Coffee,1,60,UPI
B11658,15-01-2026,9,Karol Bagh,Adrak Chai,1,35,UPI
B15888,20-02-2026,14,Connaught Place,Maggi,1,60,UPI
B30101,20-06-2026,20,Connaught Place,Cold Coffee,1,90,UPI
B30728,25-06-2026,9,Karol Bagh,Kulhad Chai,1,50,UPI
B30332,21-06-2026,13,Noida Sec 18,Samosa,1,25,Cash
B19197,20-03-2026,11,Connaught Place,Masala Chai,1,30,Cash
B15222,14-02-2026,10,Karol Bagh,Cold Coffee,1,90,Cash
B10897,08-01-2026,22,Noida Sec 18,Cold Coffee,1,90,UPI
B15152,14-02-2026,17,Connaught Place,Elaichi Chai,1,40,Cash
B11548,14-01-2026,18,Karol Bagh,Green Tea,2,40,UPI
B19352,21-03-2026,17,Karol Bagh,Filter Coffee,1,60,UPI
B17397,05-03-2026,15,Connaught Place,adrak chai,1,35,UPI
B14552,08-02-2026,22,Karol Bagh,Filter Coffee,1,60,UPI
B16585,26-02-2026,9,Connaught Place,Masala Chai,1,30,UPI
B31369,30-06-2026,18,Noida Sec 18,Adrak Chai,2,35,UPI
B15190,14-02-2026,21,Connaught Place,Masala Chai,1,30,UPI
B15071,13-02-2026,8,Karol Bagh,Filter Coffee,1,60,
B21135,05-04-2026,16,Connaught Place,Cold Coffee,1,90,Card
B15002,12-02-2026,11,Noida Sec 18,Adrak Chai,1,35,UPI
B12026,18-01-2026,18,Karol Bagh,Masala Chai,1,30,UPI
B18462,14-03-2026,20,Connaught Place,Adrak Chai,2,35,Cash
B21890,11-04-2026,19,Noida Sec 18,Cold Coffee,1,90,UPI
B23366,24-04-2026,9,Connaught Place,Poha,2,50,UPI
B17668,07-03-2026,18,Connaught Place,Masala Chai,1,30,UPI
B17540,06-03-2026,8,Connaught Place,Bun Maska,2,40,UPI
B20080,27-03-2026,8,Karol Bagh,Masala Chai,1,30,UPI
B10691,06-01-2026,8,Noida Sec 18,Vada Pav,1,35,Cash
B25166,08-05-2026,16,Karol Bagh,KULHAD CHAI,1,50,
B15532,17-02-2026,10,Connaught Place,Bun Maska,2,40,UPI
B19678,24-03-2026,8,Connaught Place,Fresh Lime Soda,1,60,UPI
B11231,11-01-2026,15,Noida Sec 18,Green Tea,1,40,Cash
B25318,10-05-2026,18,Connaught Place,Kulhad Chai,1,50,UPI
B15973,20-02-2026,8,Noida Sec 18, Adrak Chai,1,35,Cash
B22237,14-04-2026,17,Noida Sec 18,Iced Tea,2,80,Cash
B19170,19-03-2026,10,Noida Sec 18,Cold Coffee,1,90,UPI
B23630,26-04-2026,19,Connaught Place,Fresh Lime Soda,2,60,Cash
B24814,06-05-2026,9,Connaught Place,Masala Chai,2,30,UPI
B24183,01-05-2026,9,Connaught Place,Bun Maska,2,40,UPI
B12198,19-01-2026,11,Noida Sec 18,Poha,1,50,UPI
B20892,03-04-2026,8,Connaught Place,Masala Chai,2,30,UPI
B14360,07-02-2026,20,Connaught Place,Kulhad Chai,1,50,UPI
B30835,26-06-2026,15,Karol Bagh,Cold Coffee,1,90,UPI
B19165,19-03-2026,14,Noida Sec 18,Filter Coffee,1,60,UPI
B12594,23-01-2026,18,Connaught Place,Kulhad Chai,1,50,UPI
B24475,03-05-2026,16,Connaught Place,Kulhad Chai,1,50,UPI
B14459,07-02-2026,16,Noida Sec 18,Samosa,1,25,UPI
B16175,22-02-2026,21,Karol Bagh,Adrak Chai,2,35,Cash
B22197,14-04-2026,11,Karol Bagh,Iced Tea,2,80,Cash
B19890,25-03-2026,9,Noida Sec 18,Maggi,2,60,UPI
B28141,03-06-2026,19,Connaught Place,Cold Coffee,1,90,UPI
B24598,04-05-2026,11,Connaught Place,Filter Coffee,2,60,Card
B11852,17-01-2026,19,Connaught Place,Elaichi Chai,2,40,Cash
B10901,08-01-2026,9,Noida Sec 18,Adrak Chai,1,35,UPI
B20486,30-03-2026,13,Noida Sec 18,Iced Tea,1,80,UPI
B28259,04-06-2026,9,Connaught Place,Filter Coffee,1,60,Cash
B16358,24-02-2026,10,Connaught Place,Adrak Chai,1,35,UPI
B16302,23-02-2026,11,Karol Bagh,Cold Coffee,1,90,UPI
B21326,06-04-2026,8,Noida Sec 18,Cold Coffee,1,90,UPI
B16939,01-03-2026,14,Connaught Place,Elaichi Chai,1,40,UPI
B30100,19-06-2026,13,Noida Sec 18,Fresh Lime Soda,2,60,UPI
B17092,02-03-2026,9,Karol Bagh,Samosa,1,25,Cash
B26282,18-05-2026,16,Connaught Place,Elaichi Chai,1,40,UPI
B26261,18-05-2026,8,Connaught Place,Adrak Chai,1,35,UPI
B14713,10-02-2026,14,Connaught Place,Cold Coffee,1,90,Card
B24469,03-05-2026,16,Connaught Place,Fresh Lime Soda,2,60,UPI
B17303,04-03-2026,11,Connaught Place,Maggi,1,60,UPI
B21197,05-04-2026,14,Noida Sec 18,Green Tea,2,40,UPI
B21482,08-04-2026,13,Connaught Place,Bun Maska,1,40,UPI
B13222,28-01-2026,22,Connaught Place,KULHAD CHAI,1,50,UPI
B29366,13-06-2026,20,Karol Bagh,Iced Tea,2,80,UPI
B22681,18-04-2026,18,Karol Bagh,Fresh Lime Soda,2,60,
B29293,13-06-2026,17,Connaught Place,Bun Maska,1,40,UPI
B16936,01-03-2026,19,Connaught Place,Aloo Patty,2,30,UPI
B13160,27-01-2026,8,Noida Sec 18,Samosa,1,25,Cash
B25319,10-05-2026,19,Connaught Place,Fresh Lime Soda,1,60,Cash
B16745,27-02-2026,8,Karol Bagh,Adrak Chai,1,35,UPI
B16434,24-02-2026,10,Noida Sec 18,Aloo Patty,1,30,Cash
B14769,10-02-2026,20,Karol Bagh,Vada Pav,1,35,UPI
B28384,05-06-2026,11,Connaught Place,FILTER COFFEE,1,60,UPI
B20883,03-04-2026,8,Connaught Place,Filter Coffee,1,60,UPI
B23596,26-04-2026,20,Connaught Place,Masala Chai,1,30,UPI
B30211,20-06-2026,17,Noida Sec 18,Kulhad Chai,1,50,UPI
B17683,07-03-2026,19,Karol Bagh,Cold Coffee,2,90,UPI
B13569,31-01-2026,19,Connaught Place,adrak chai,1,35,UPI
B12483,22-01-2026,15,Karol Bagh,Poha,2,50,UPI
B11726,16-01-2026,17,Connaught Place,GREEN TEA,2,40,UPI
B29029,10-06-2026,9,Karol Bagh,Masala Chai,1,30,UPI
B29279,12-06-2026,18,Noida Sec 18,Vada Pav,2,35,UPI
B14194,05-02-2026,14,Karol Bagh,Iced Tea,1,80,Cash
B20746,01-04-2026,13,Noida Sec 18,Adrak Chai,1,35,Cash
B27362,27-05-2026,11,Connaught Place,Samosa,1,25,UPI
B25780,13-05-2026,14,Noida Sec 18,Masala Chai,1,30,Cash
B19535,22-03-2026,18,Noida Sec 18,Elaichi Chai,2,40,UPI
B23941,29-04-2026,20,Connaught Place,Green Tea,2,40,UPI
B20372,29-03-2026,13,Karol Bagh,Poha,1,50,Card
B11229,11-01-2026,19,Noida Sec 18,Masala Chai,1,30,UPI
B21035,04-04-2026,14,Karol Bagh,Fresh Lime Soda,2,60,UPI
B23383,24-04-2026,10,Connaught Place,Samosa,2,25,Card
B20598,31-03-2026,12,Noida Sec 18,Bun Maska,2,40,UPI
B16418,24-02-2026,11,Noida Sec 18,Samosa,1,25,Card
B31290,30-06-2026,9,Connaught Place,cold coffee,2,90,UPI
B13078,27-01-2026,14,Connaught Place,Adrak Chai,1,35,UPI
B27708,30-05-2026,17,Connaught Place,Iced Tea,1,80,UPI
B29263,12-06-2026,19,Noida Sec 18,Iced Tea,2,80,UPI
B16157,22-02-2026,19,Connaught Place, Masala Chai,1,30,Cash
B24693,05-05-2026,9,Connaught Place,Vada Pav,1,35,UPI
B12516,22-01-2026,17,Karol Bagh,Fresh Lime Soda,2,60,UPI
B12899,25-01-2026,22,Karol Bagh,Adrak Chai,1,35,UPI
B19384,21-03-2026,17,Karol Bagh,Maggi,2,60,UPI
B12581,23-01-2026,12,Connaught Place,Filter Coffee,1,60,UPI
B22251,14-04-2026,22,Noida Sec 18,Fresh Lime Soda,2,60,Cash
B17239,03-03-2026,12,Karol Bagh,Masala Chai,1,30,UPI
B22855,20-04-2026,8,Connaught Place,Samosa,1,25,UPI
B14902,11-02-2026,11,Noida Sec 18,Vada Pav,1,35,Cash
B17287,04-03-2026,18,Connaught Place,Adrak Chai,2,35,Card
B13421,30-01-2026,10,Connaught Place,Masala Chai,1,30,UPI
B19408,21-03-2026,17,Noida Sec 18,Samosa,1,25,UPI
B28152,03-06-2026,8,Connaught Place,Kulhad Chai,1,50,Cash
B10457,05-01-2026,12,Connaught Place,Elaichi Chai,1,40,UPI
B17256,03-03-2026,9,Noida Sec 18,Masala Chai,2,30,UPI
B11213,11-01-2026,18,Karol Bagh,Cold Coffee,2,90,UPI
B10123,02-01-2026,13,Connaught Place,Paneer Sandwich,1,80,UPI
B26523,20-05-2026,10,Connaught Place,Vada Pav,2,35,UPI
B17817,08-03-2026,17,Karol Bagh,Samosa,1,25,Cash
B12864,25-01-2026,18,Connaught Place,Samosa,1,25,Cash
B17740,08-03-2026,16,Connaught Place,Filter Coffee,2,60,UPI
B26072,16-05-2026,22,Connaught Place,Aloo Patty,2,30,UPI
B13485,30-01-2026,11,Karol Bagh,Filter Coffee,1,60,Cash
B14129,04-02-2026,10,Noida Sec 18,Elaichi Chai,1,40,Cash
B21154,05-04-2026,20,Karol Bagh,Maggi,1,60,Card
B29672,16-06-2026,13,Karol Bagh,Cold Coffee,2,90,UPI
B10008,01-01-2026,8,Connaught Place,Kulhad Chai,2,50,Cash
B11115,10-01-2026,16,Noida Sec 18,Bun Maska,1,40,UPI
B15198,14-02-2026,17,Connaught Place,Masala Chai,2,30,UPI
B24723,05-05-2026,8,Connaught Place,Masala Chai,1,30,UPI
B20815,02-04-2026,20,Karol Bagh,Vada Pav,1,35,UPI
B27491,28-05-2026,8,Connaught Place,Adrak Chai,1,35,UPI
B20709,01-04-2026,8,Karol Bagh,Masala Chai,1,30,Cash
B27506,28-05-2026,8,Karol Bagh,Paneer Sandwich,1,80,UPI
B29964,18-06-2026,20,Noida Sec 18,Masala Chai,2,30,Cash
B19257,20-03-2026,10,Noida Sec 18,Elaichi Chai,1,40,UPI
B12771,24-01-2026,18,Karol Bagh,Poha,1,50,Card
B21538,08-04-2026,21,Karol Bagh,Cold Coffee,2,90,UPI
B30659,24-06-2026,8,Noida Sec 18,Kulhad Chai,2,50,UPI
B31252,29-06-2026,9,Noida Sec 18,Filter Coffee,1,60,Cash
B19584,23-03-2026,14,Connaught Place,Masala Chai,1,30,UPI
B30307,21-06-2026,18,Karol Bagh,Kulhad Chai,1,50,Cash
B14378,07-02-2026,18,Connaught Place,Elaichi Chai,1,40,UPI
B13870,02-02-2026,21,Noida Sec 18,Adrak Chai,2,35,UPI
B24367,02-05-2026,19,Karol Bagh,Bun Maska,1,40,Card
B14585,08-02-2026,15,Noida Sec 18,Elaichi Chai,1,40,UPI
B18998,18-03-2026,16,Connaught Place,Maggi,1,60,UPI
B29733,16-06-2026,12,Noida Sec 18,Samosa,2,25,UPI
B16456,25-02-2026,9,Connaught Place,Fresh Lime Soda,2,60,UPI
B24725,05-05-2026,18,Connaught Place,MAGGI,1,60,UPI
B11329,12-01-2026,11,Karol Bagh,Iced Tea,1,80,Cash
B18571,14-03-2026,21,Noida Sec 18,Iced Tea,1,80,Cash
B25459,11-05-2026,18,Connaught Place,Adrak Chai,2,35,Card
B25047,07-05-2026,8,Noida Sec 18,Masala Chai,2,30,UPI
B14398,07-02-2026,18,Connaught Place,Adrak Chai,1,35,UPI
B19197,20-03-2026,11,Connaught Place,Maggi,1,60,Cash
B20694,01-04-2026,20,Karol Bagh,Elaichi Chai,1,40,Cash
B15684,18-02-2026,8,Karol Bagh,Adrak Chai,1,35,Card
B11648,15-01-2026,8,Connaught Place,Fresh Lime Soda,1,60,UPI
B23207,22-04-2026,17,Noida Sec 18,Fresh Lime Soda,2,60,Card
B16003,21-02-2026,21,Connaught Place,Iced Tea,1,80,Cash
B25794,14-05-2026,10,Connaught Place,Masala Chai,1,30,Cash
B23177,22-04-2026,13,Karol Bagh,Elaichi Chai,1,40,Cash
B11501,14-01-2026,8,Connaught Place,Adrak Chai,1,35,UPI
B20604,31-03-2026,12,Noida Sec 18,Masala Chai,1,30,UPI
B15243,14-02-2026,16,Noida Sec 18,Poha,2,50,Cash
B30479,23-06-2026,12,Connaught Place,Masala Chai,2,30,Cash
B29663,16-06-2026,9,Connaught Place,Kulhad Chai,1,50,UPI
B26724,21-05-2026,8,Noida Sec 18,Bun Maska,1,40,UPI
B14171,05-02-2026,16,Karol Bagh,Adrak Chai,1,35,Cash
B20286,29-03-2026,15,Connaught Place,Kulhad Chai,1,50,UPI
B24238,01-05-2026,18,Karol Bagh,Vada Pav,2,35,UPI
B20957,03-04-2026,16,Noida Sec 18,Cold Coffee,1,90,Cash
B25623,12-05-2026,8,Noida Sec 18,Filter Coffee,1,60,UPI
B21265,06-04-2026,8,Karol Bagh,Cold Coffee,1,90,UPI
B28661,07-06-2026,13,Karol Bagh,Iced Tea,2,80,Card
B22553,17-04-2026,8,Karol Bagh,Iced Tea,1,80,Cash
B22896,20-04-2026,9,Connaught Place,Poha,1,50,Cash
B23683,26-04-2026,15,Karol Bagh,Bun Maska,1,40,UPI
B23257,23-04-2026,10,Connaught Place,Cold Coffee,2,90,UPI
B18639,15-03-2026,16,Karol Bagh,Iced Tea,1,80,UPI
B24880,06-05-2026,8,Karol Bagh,Iced Tea,1,80,Card
B25965,15-05-2026,8,Karol Bagh,Kulhad Chai,1,50,Cash
B11923,17-01-2026,18,Karol Bagh,Filter Coffee,1,60,Cash
B10813,08-01-2026,8,Connaught Place,Iced Tea,1,80,UPI
B13132,27-01-2026,18,Karol Bagh,Adrak Chai,2,35,Cash
B23755,27-04-2026,10,Connaught Place,ELAICHI CHAI,1,40,Cash
B18453,13-03-2026,8,Noida Sec 18,Vada Pav,2,35,UPI
B14316,06-02-2026,15,Karol Bagh,Elaichi Chai,1,40,UPI
B10203,02-01-2026,16,Noida Sec 18,Maggi,1,60,Cash
B21213,06-04-2026,8,Connaught Place,Samosa,1,25,UPI
B12943,25-01-2026,12,Noida Sec 18,Cold Coffee,2,90,Card
B20684,01-04-2026,16,Karol Bagh,Kulhad Chai,1,50,UPI
B17323,04-03-2026,8,Connaught Place,Fresh Lime Soda,1,60,Cash
B22354,15-04-2026,11,Noida Sec 18,Aloo Patty,1,30,UPI
B10510,05-01-2026,9,Karol Bagh,Iced Tea,2,80,UPI
B26381,19-05-2026,10,Connaught Place,Cold Coffee,2,90,Card
B28182,03-06-2026,22,Karol Bagh,Maggi,1,60,UPI
B29818,17-06-2026,19,Karol Bagh,Samosa,1,25,UPI
B16705,27-02-2026,8,Connaught Place,Adrak Chai,2,35,UPI
B25549,12-05-2026,10,Connaught Place,Elaichi Chai,1,40,UPI
B30785,26-06-2026,22,Connaught Place,Adrak Chai,2,35,Cash
B11168,11-01-2026,13,Connaught Place,Filter Coffee,1,60,UPI
B26781,22-05-2026,8,Connaught Place,Filter Coffee,1,60,UPI
B24074,30-04-2026,19,Connaught Place,Bun Maska,1,40,Cash
B20513,30-03-2026,18,Noida Sec 18,Masala Chai,1,30,Cash
B13835,02-02-2026,15,Karol Bagh,Cold Coffee,1,90,UPI
B12149,19-01-2026,9,Karol Bagh,Poha,1,50,Cash
B30884,26-06-2026,20,Noida Sec 18,Kulhad Chai,1,50,Cash
B14221,05-02-2026,8,Noida Sec 18,Vada Pav,1,35,UPI
B27061,24-05-2026,18,Karol Bagh,Vada Pav,2,35,Cash
B14869,11-02-2026,15,Karol Bagh,Kulhad Chai,1,50,Cash
B22581,17-04-2026,16,Karol Bagh,Masala Chai,1,30,Cash
B14209,05-02-2026,11,Noida Sec 18,Elaichi Chai,1,40,UPI
B10979,09-01-2026,11,Karol Bagh,Masala Chai,1,30,UPI
B14546,08-02-2026,19,Karol Bagh,Kulhad Chai,1,50,UPI
B21035,04-04-2026,14,Karol Bagh,Maggi,1,60,Cash
B20006,26-03-2026,11,Noida Sec 18,Poha,1,50,Cash
B17870,09-03-2026,10,Connaught Place,Masala Chai,2,30,UPI
B18010,10-03-2026,9,Connaught Place,Paneer Sandwich,1,80,UPI
B23162,22-04-2026,10,Karol Bagh,iced tea,2,80,Cash
B13194,28-01-2026,9,Connaught Place,Filter Coffee,1,60,UPI
B21286,06-04-2026,8,Karol Bagh,Adrak Chai,1,35,UPI
B13744,01-02-2026,18,Noida Sec 18,Samosa,1,25,UPI
B30483,23-06-2026,9,Connaught Place,Adrak Chai,2,35,UPI
B15825,19-02-2026,17,Noida Sec 18,Kulhad Chai,1,50,Card
B18946,17-03-2026,8,Noida Sec 18,Vada Pav,1,35,UPI
B24111,30-04-2026,14,Karol Bagh,Masala Chai,1,30,
B27239,26-05-2026,10,Connaught Place, Iced Tea,1,80,UPI
B19080,19-03-2026,19,Connaught Place,Masala Chai,1,30,Cash
B12084,19-01-2026,10,Connaught Place,Kulhad Chai,2,50,UPI
B16460,25-02-2026,8,Connaught Place,Bun Maska,1,40,UPI
B23498,25-04-2026,14,Connaught Place,Iced Tea,1,80,UPI
B25171,08-05-2026,17,Noida Sec 18,Kulhad Chai,1,50,UPI
B12813,24-01-2026,14,Noida Sec 18,Iced Tea,1,80,UPI
B15564,17-02-2026,9,Karol Bagh,Masala Chai,1,30,UPI
B14102,04-02-2026,14,Noida Sec 18,Masala Chai,1,30,Card
B18851,17-03-2026,8,Connaught Place,Adrak Chai,2,35,Cash
B17338,04-03-2026,12,Karol Bagh,Elaichi Chai,1,40,UPI
B19714,24-03-2026,9,Karol Bagh,Filter Coffee,1,60,UPI
B11591,14-01-2026,9,Noida Sec 18,Filter Coffee,1,60,Cash
B30512,23-06-2026,8,Karol Bagh,Aloo Patty,1,30,UPI
B16826,28-02-2026,15,Connaught Place,Masala Chai,1,30,Cash
B16496,25-02-2026,18,Connaught Place,GREEN TEA,1,40,Cash
B10028,01-01-2026,9,Connaught Place,Cold Coffee,1,90,UPI
B24029,29-04-2026,18,Noida Sec 18,Bun Maska,2,40,UPI
B12126,19-01-2026,9,Karol Bagh,Masala Chai,2,30,Card
B16522,25-02-2026,18,Karol Bagh,Cold Coffee,2,90,UPI
B13684,01-02-2026,17,Connaught Place,Samosa,1,25,UPI
B25749,13-05-2026,8,Karol Bagh,Cold Coffee,1,90,Cash
B14801,10-02-2026,11,Noida Sec 18, Maggi,1,60,UPI
B18556,14-03-2026,18,Karol Bagh,Samosa,1,25,UPI
B17979,09-03-2026,16,Noida Sec 18,Adrak Chai,1,35,UPI
B21432,07-04-2026,15,Noida Sec 18,Samosa,1,25,UPI
B27555,28-05-2026,14,Noida Sec 18,Masala Chai,1,30,Cash
B29561,15-06-2026,9,Karol Bagh,Masala Chai,1,30,Card
B11689,15-01-2026,14,Karol Bagh,iced tea,2,80,UPI
B20467,30-03-2026,10,Karol Bagh,Adrak Chai,1,35,UPI
B20629,01-04-2026,8,Connaught Place,Paneer Sandwich,2,80,Cash
B10197,02-01-2026,11,Noida Sec 18,Kulhad Chai,1,50,Cash
B23444,24-04-2026,11,Noida Sec 18,vada pav,1,35,Card
B18704,16-03-2026,19,Connaught Place,Samosa,2,25,UPI
B20798,02-04-2026,9,Karol Bagh,Iced Tea,1,80,UPI
B16146,22-02-2026,22,Connaught Place,Masala Chai,1,30,UPI
B20416,30-03-2026,16,Connaught Place,Masala Chai,2,30,UPI
B27458,28-05-2026,10,Connaught Place,Iced Tea,1,80,UPI
B13824,02-02-2026,10,Karol Bagh,Samosa,1,25,UPI
B21685,09-04-2026,12,Noida Sec 18,Cold Coffee,2,90,Card
B27537,28-05-2026,8,Noida Sec 18,Iced Tea,1,80,Cash
B10963,09-01-2026,9,Karol Bagh,Samosa,1,25,Cash
B17856,08-03-2026,17,Noida Sec 18,Masala Chai,2,30,Cash
B21345,07-04-2026,8,Connaught Place,Adrak Chai,1,35,Cash
B17670,07-03-2026,20,Connaught Place,Masala Chai,1,30,UPI
B22804,19-04-2026,18,Karol Bagh,Adrak Chai,1,35,UPI
B12496,22-01-2026,18,Karol Bagh,Elaichi Chai,1,40,UPI
B29720,16-06-2026,10,Noida Sec 18,Adrak Chai,1,35,UPI
B26938,23-05-2026,15,Karol Bagh,Vada Pav,1,35,UPI
B16312,23-02-2026,13,Noida Sec 18,Masala Chai,1,30,Cash
B28137,03-06-2026,10,Connaught Place,Iced Tea,1,80,UPI
B30954,27-06-2026,17,Connaught Place,Elaichi Chai,1,40,UPI
B13652,01-02-2026,19,Connaught Place,maggi,1,60,UPI
B29659,16-06-2026,10,Connaught Place,Masala Chai,1,30,UPI
B15769,19-02-2026,12,Connaught Place,Vada Pav,1,35,Cash
B25283,09-05-2026,17,Noida Sec 18,Fresh Lime Soda,1,60,UPI
B17115,02-03-2026,10,Noida Sec 18,Adrak Chai,1,35,UPI
B18470,14-03-2026,19,Connaught Place,Masala Chai,1,30,Cash
B27767,30-05-2026,22,Karol Bagh,Kulhad Chai,1,50,Cash
B24672,05-05-2026,8,Connaught Place,Samosa,2,25,UPI
B13605,31-01-2026,19,Karol Bagh,Adrak Chai,1,35,UPI
B28587,06-06-2026,21,Noida Sec 18,Adrak Chai,1,35,UPI
B24045,29-04-2026,8,Noida Sec 18,Masala Chai,1,30,UPI
B11929,17-01-2026,15,Karol Bagh,Masala Chai,1,30,UPI
B22799,19-04-2026,20,Karol Bagh,Cold Coffee,1,90,Cash
B27221,25-05-2026,10,Noida Sec 18,Bun Maska,2,40,UPI
B20810,02-04-2026,16,Karol Bagh,Fresh Lime Soda,1,60,UPI
B28956,10-06-2026,22,Connaught Place,Kulhad Chai,1,50,UPI
B17811,08-03-2026,17,Karol Bagh,Maggi,2,60,UPI
B15974,20-02-2026,8,Noida Sec 18,Iced Tea,1,80,Cash
B20611,31-03-2026,9,Noida Sec 18,Samosa,1,25,UPI
B26378,19-05-2026,9,Connaught Place,Vada Pav,1,35,Cash
B15841,19-02-2026,17,Noida Sec 18,Poha,1,50,Cash
B10695,07-01-2026,9,Connaught Place,Green Tea,1,40,UPI
B16660,26-02-2026,9,Noida Sec 18,Kulhad Chai,1,50,Card
B30081,19-06-2026,18,Noida Sec 18,Kulhad Chai,1,50,UPI
B22390,16-04-2026,8,Connaught Place,Cold Coffee,1,90,UPI
B22398,16-04-2026,19,Connaught Place,Samosa,1,25,UPI
B16974,01-03-2026,17,Karol Bagh,Green Tea,1,40,Card
B17576,06-03-2026,10,Karol Bagh,Elaichi Chai,1,40,Cash
B22765,19-04-2026,17,Connaught Place,Vada Pav,1,35,UPI
B18011,10-03-2026,9,Connaught Place,Bun Maska,1,40,Cash
B29882,17-06-2026,18,Noida Sec 18,Masala Chai,1,30,Cash
B18030,10-03-2026,9,Connaught Place,cold coffee,1,90,
B30792,26-06-2026,11,Connaught Place,Maggi,2,60,UPI
B14117,04-02-2026,19,Noida Sec 18,Masala Chai,1,30,UPI
B18519,14-03-2026,14,Karol Bagh,Filter Coffee,1,60,UPI
B12498,22-01-2026,8,Karol Bagh,Masala Chai,2,30,UPI
B19294,21-03-2026,13,Connaught Place,Green Tea,1,40,UPI
B17815,08-03-2026,18,Karol Bagh,Masala Chai,1,30,UPI
B15263,15-02-2026,22,Connaught Place,Adrak Chai,2,35,UPI
B20012,26-03-2026,11,Noida Sec 18,Poha,1,50,UPI
B15402,16-02-2026,13,Connaught Place,filter coffee,1,60,Card
B24922,06-05-2026,9,Noida Sec 18,Fresh Lime Soda,1,60,UPI
B28426,05-06-2026,9,Karol Bagh,Cold Coffee,2,90,UPI
B24669,05-05-2026,18,Connaught Place,Kulhad Chai,2,50,Card
B22333,15-04-2026,9,Karol Bagh,Iced Tea,1,80,UPI
B14605,09-02-2026,8,Connaught Place, Paneer Sandwich,1,80,UPI
B12277,20-01-2026,10,Karol Bagh,Adrak Chai,2,35,Card
B23105,22-04-2026,13,Connaught Place,Iced Tea,2,80,UPI
B28712,08-06-2026,21,Connaught Place,Iced Tea,2,80,UPI
B18374,13-03-2026,9,Connaught Place,Vada Pav,1,35,UPI
B31009,27-06-2026,22,Noida Sec 18,Maggi,1,60,UPI
B20169,28-03-2026,18,Connaught Place,Cold Coffee,1,90,UPI
B20578,31-03-2026,10,Karol Bagh,Adrak Chai,1,35,Card
B25186,08-05-2026,8,Noida Sec 18,Kulhad Chai,2,50,UPI
B16123,22-02-2026,18,Connaught Place,Maggi,2,60,Cash
B17419,05-03-2026,9,Connaught Place,Maggi,1,60,Card
B14393,07-02-2026,14,Connaught Place,Masala Chai,1,30,Cash
B14914,11-02-2026,8,Noida Sec 18,Adrak Chai,2,35,Cash
B21250,06-04-2026,15,Connaught Place,Aloo Patty,1,30,UPI
B26593,20-05-2026,8,Noida Sec 18,Masala Chai,1,30,Cash
B16908,28-02-2026,14,Noida Sec 18,Masala Chai,1,30,UPI
B27686,30-05-2026,20,Connaught Place,Filter Coffee,1,60,UPI
B15803,19-02-2026,12,Karol Bagh,Masala Chai,1,30,Cash
B27364,27-05-2026,12,Connaught Place,Green Tea,1,40,Cash
B14551,08-02-2026,17,Karol Bagh,Cold Coffee,1,90,UPI
B26084,16-05-2026,16,Connaught Place,Iced Tea,2,80,UPI
B30469,23-06-2026,11,Connaught Place,Fresh Lime Soda,1,60,Cash
B28287,04-06-2026,9,Connaught Place,Bun Maska,1,40,Cash
B13574,31-01-2026,18,Connaught Place,Elaichi Chai,1,40,Cash
B13416,30-01-2026,22,Connaught Place,Kulhad Chai,1,50,UPI
B21400,07-04-2026,15,Karol Bagh,Iced Tea,1,80,UPI
B28581,06-06-2026,20,Noida Sec 18,Elaichi Chai,1,40,UPI
B17827,08-03-2026,18,Karol Bagh,Maggi,2,60,Cash
B24100,30-04-2026,8,Connaught Place,Fresh Lime Soda,1,60,Card
B28439,05-06-2026,15,Karol Bagh,Fresh Lime Soda,1,60,UPI
B28857,09-06-2026,8,Connaught Place,Elaichi Chai,2,40,UPI
B10822,08-01-2026,9,Connaught Place,Adrak Chai,1,35,UPI
B22952,20-04-2026,8,Noida Sec 18,Maggi,2,60,
B13741,01-02-2026,17,Karol Bagh,Filter Coffee,2,60,Cash
B25004,07-05-2026,8,Karol Bagh,Paneer Sandwich,1,80,Cash
B28213,03-06-2026,12,Noida Sec 18,Bun Maska,1,40,UPI
B26063,16-05-2026,21,Connaught Place,Samosa,1,25,Card
B20522,31-03-2026,14,Connaught Place,Kulhad Chai,1,50,UPI
B23251,23-04-2026,11,Connaught Place,Maggi,2,60,Cash
B12621,23-01-2026,11,Karol Bagh,Masala Chai,1,30,UPI
B19763,24-03-2026,8,Noida Sec 18,Kulhad Chai,1,50,Card
B23802,27-04-2026,10,Noida Sec 18,Masala Chai,1,30,UPI
B12141,19-01-2026,10,Karol Bagh,Masala Chai,1,30,UPI
B11543,14-01-2026,8,Karol Bagh,Vada Pav,1,35,UPI
B29130,11-06-2026,17,Karol Bagh,Iced Tea,2,80,Cash
B17552,06-03-2026,9,Karol Bagh,Masala Chai,2,30,UPI
